Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201297BD70404,269080,663560,-4.092646,55.847466,97,3,2,1,27-Apr-12,6,10:00:00,926,S12000043,1,73,3,70,5,4,1,8,0,0,1,1,1,0,0,2,2,
201297BD70407,264990,662940,-4.157613,55.840771,97,3,2,3,28-Jul-12,7,14:30:00,926,S12000043,6,0,6,30,8,4,6,0,0,0,1,1,2,0,0,1,1,
201297BD70408,257980,666120,-4.271129,55.867308,97,2,2,1,31-Aug-12,6,20:16:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297BD70410,267560,662290,-4.116286,55.835647,97,3,2,1,25-Oct-12,5,08:05:00,926,S12000043,1,74,3,60,5,4,1,74,0,0,1,1,1,0,0,1,1,
201297BD70412,268150,665240,-4.108306,55.862297,97,3,2,1,14-Dec-12,6,06:40:00,926,S12000043,6,0,6,30,3,4,1,8,0,0,4,1,2,0,0,1,1,
201297BD70510,265030,662330,-4.156671,55.835305,97,3,2,1,30-Oct-12,3,09:15:00,926,S12000043,1,74,7,70,5,4,3,763,0,0,1,1,1,0,0,1,1,
201297BD70512,264760,666040,-4.162829,55.868541,97,3,2,1,14-Dec-12,6,14:35:00,926,S12000043,4,765,3,30,3,2,1,8,0,4,1,2,2,0,0,1,1,
201297BD70610,268940,664460,-4.095316,55.855509,97,3,2,1,30-Oct-12,3,18:00:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,4,2,2,0,0,2,1,
201297BE00101,257250,667810,-4.283675,55.882265,97,3,1,1,03-Jan-12,3,12:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,
201297BE00103,256380,667640,-4.297481,55.88048,97,3,2,1,08-Mar-12,5,06:00:00,926,S12000043,3,82,6,30,6,2,6,0,0,1,4,1,1,0,0,1,1,
201297BE00110,259210,669580,-4.253289,55.898733,97,3,2,1,01-Oct-12,2,08:50:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE00205,256880,668770,-4.290093,55.890774,97,3,2,2,09-May-12,4,17:10:00,926,S12000043,3,81,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297BE00210,259140,667920,-4.253544,55.883809,97,3,1,1,02-Oct-12,3,11:48:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,
201297BE00309,259690,668240,-4.244924,55.886843,97,3,1,1,09-Sep-12,1,01:10:00,926,S12000043,4,808,6,30,9,4,-1,-1,0,0,5,1,1,0,0,1,1,
201297BE00404,258110,671540,-4.271896,55.916007,97,3,2,3,06-Apr-12,6,07:00:00,926,S12000043,3,897,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,
201297BE00409,256380,669320,-4.298372,55.895563,97,3,2,1,10-Sep-12,2,17:53:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297BE00410,257220,668290,-4.284407,55.886566,97,3,2,1,02-Oct-12,3,20:00:00,926,S12000043,3,81,3,30,0,-1,-1,0,0,5,4,2,2,0,0,1,1,
201297BE00412,256430,669150,-4.297483,55.894052,97,3,2,1,07-Dec-12,6,13:05:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,4,1,8,4,0,0,1,1,
201297BE00502,259500,667120,-4.247378,55.876732,97,3,3,4,08-Feb-12,4,17:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297BE00509,256950,668650,-4.288911,55.889718,97,3,2,1,11-Sep-12,3,09:50:00,926,S12000043,3,81,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE00610,259260,668220,-4.251783,55.886538,97,3,2,1,03-Oct-12,4,16:10:00,926,S12000043,4,808,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297BE00611,259080,667760,-4.254419,55.882355,97,3,2,1,09-Nov-12,6,18:10:00,926,S12000043,3,879,6,30,3,4,6,0,0,1,4,1,2,0,0,1,1,
201297BE00704,257910,668380,-4.273432,55.887578,97,3,3,1,13-Apr-12,6,14:15:00,926,S12000043,4,808,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
201297BE00705,256380,669320,-4.298372,55.895563,97,3,2,1,16-May-12,4,13:35:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297BE00708,259440,669190,-4.249411,55.895299,97,3,2,1,14-Aug-12,3,18:40:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297BE00711,257990,667380,-4.27163,55.878623,97,3,1,1,09-Nov-12,6,18:15:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
201297BE00809,257600,669470,-4.278958,55.897272,97,3,1,1,12-Sep-12,4,08:55:00,926,S12000043,6,0,6,30,0,-1,-1,0,2,0,1,9,1,0,0,1,2,
201297BE00810,259990,669830,-4.240955,55.901205,97,3,2,6,08-Oct-12,2,12:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE00811,257180,668350,-4.285078,55.887092,97,3,3,4,11-Nov-12,1,13:25:00,926,S12000043,3,81,6,30,3,2,6,0,0,0,1,1,2,0,0,1,1,
201297BE00905,257890,667820,-4.273458,55.882544,97,3,2,1,21-May-12,2,10:00:00,926,S12000043,6,0,6,30,9,4,-1,-1,0,0,1,1,1,0,0,1,1,
201297BE00907,259850,669800,-4.243176,55.900895,97,3,1,1,10-Jul-12,3,07:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE00909,256020,667890,-4.303364,55.882617,97,3,2,1,01-Sep-12,7,00:10:00,926,S12000043,3,82,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,
201297BE00910,257090,670350,-4.287573,55.905021,97,2,1,1,08-Oct-12,2,17:20:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE00911,257330,668170,-4.282587,55.885521,97,3,2,1,13-Nov-12,3,18:25:00,926,S12000043,3,81,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,
201297BE00912,256430,669870,-4.297866,55.900516,97,2,2,4,11-Dec-12,3,11:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,
201297BE01102,256920,669150,-4.289654,55.894198,97,3,1,1,15-Feb-12,4,18:10:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297BE01103,258400,668030,-4.265422,55.88458,97,3,2,1,20-Mar-12,3,15:10:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297BE01106,256260,669550,-4.300412,55.897592,97,2,2,1,21-Jun-12,5,10:00:00,926,S12000043,3,81,3,30,3,4,6,0,2,0,1,1,1,0,0,1,1,
201297BE01108,257050,670130,-4.288095,55.903034,97,3,1,1,18-Aug-12,7,17:20:00,926,S12000043,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
201297BE01110,259070,669420,-4.255443,55.897256,97,3,1,1,12-Oct-12,6,15:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,1,0,1,1,1,0,0,1,2,
201297BE01111,259190,667220,-4.252381,55.877539,97,2,1,1,14-Nov-12,4,18:05:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297BE01206,257130,668410,-4.285908,55.887616,97,3,1,1,23-Jun-12,7,00:25:00,926,S12000043,3,81,3,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,
201297BE01207,256480,668540,-4.296361,55.88859,97,2,1,1,12-Jul-12,5,21:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297BE01210,257350,668140,-4.282252,55.885258,97,3,1,1,15-Oct-12,2,16:35:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,
201297BE01301,259070,667580,-4.254485,55.880736,97,3,2,1,16-Jan-12,2,17:25:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297BE01402,257500,667890,-4.279724,55.883057,97,3,1,1,19-Feb-12,1,10:55:00,926,S12000043,3,81,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297BE01403,259380,669010,-4.250277,55.893666,97,3,2,2,24-Mar-12,7,02:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297BE01411,256850,667340,-4.289816,55.877927,97,2,2,1,16-Nov-12,6,20:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297BE01510,257270,667670,-4.283282,55.881014,97,3,2,1,23-Oct-12,3,21:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297BE01603,257980,667410,-4.271805,55.87889,97,3,1,1,24-Mar-12,7,20:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297BE01604,256650,668940,-4.293857,55.892232,97,3,1,3,25-Apr-12,4,23:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297BE01606,255460,670500,-4.313703,55.905881,97,3,2,2,29-Jun-12,6,07:40:00,926,S12000043,3,81,3,40,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297BE01701,256380,667640,-4.297481,55.88048,97,3,2,1,19-Jan-12,5,10:40:00,926,S12000043,3,8211,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,
201297BE01711,258030,667520,-4.271064,55.879892,97,3,2,1,17-Nov-12,7,15:15:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,4,5,2,2,0,0,1,1,
201297BE01712,256920,669140,-4.289649,55.894108,97,3,2,1,26-Dec-12,4,18:52:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,5,2,0,0,1,1,
201297BE01802,258240,669860,-4.268936,55.900962,97,3,2,4,22-Feb-12,4,13:00:00,926,S12000043,3,879,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201297BE01807,259940,669090,-4.241371,55.894547,97,3,2,1,23-Jul-12,2,17:00:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,5,2,0,0,1,1,
201297BE01808,256430,669180,-4.297499,55.894321,97,3,2,2,28-Aug-12,3,08:59:00,926,S12000043,3,81,3,30,3,2,6,0,0,1,1,1,1,0,0,1,1,
201297BE01901,257050,668940,-4.287466,55.892351,97,1,1,1,20-Jan-12,6,15:30:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297BE01908,259090,667780,-4.25427,55.882538,97,3,1,1,29-Aug-12,4,07:20:00,926,S12000043,3,879,6,30,6,4,6,0,0,4,1,2,2,0,0,1,1,
201297BE02003,256750,667400,-4.291444,55.878436,97,3,2,1,31-Mar-12,7,13:15:00,926,S12000043,3,82,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297BE02007,256900,668750,-4.289762,55.8906,97,2,1,1,24-Jul-12,3,14:20:00,926,S12000043,3,81,3,30,0,-1,-1,0,2,4,1,1,1,0,0,1,1,
201297BE02008,256210,668540,-4.300674,55.88851,97,3,1,1,29-Aug-12,4,15:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297BE02010,256230,668090,-4.300116,55.884476,97,3,3,1,29-Oct-12,2,11:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297BE02011,257310,667820,-4.282722,55.882373,97,3,1,2,21-Nov-12,4,17:45:00,926,S12000043,4,808,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297BE02102,257300,667800,-4.282871,55.88219,97,3,2,1,23-Feb-12,5,15:40:00,926,S12000043,4,8048,6,30,3,4,6,0,0,0,1,5,2,0,0,1,1,
201297BE02208,256800,670220,-4.292138,55.903768,97,2,1,1,30-Aug-12,5,08:55:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297BE02310,258820,668240,-4.258822,55.886589,97,3,2,1,31-Oct-12,4,21:50:00,926,S12000043,4,808,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297BE02411,258940,668240,-4.256905,55.886624,97,3,1,1,27-Nov-12,3,17:34:00,926,S12000043,4,808,6,30,7,2,3,879,0,4,4,1,1,0,0,1,1,
201297BE02511,258160,667390,-4.26892,55.878763,97,3,2,1,27-Nov-12,3,19:50:00,926,S12000043,3,81,3,30,6,2,6,0,0,4,4,1,1,0,0,1,2,
201297BE02707,259090,667680,-4.254217,55.88164,97,3,1,1,26-Jul-12,5,12:10:00,926,S12000043,3,879,6,30,6,3,6,0,0,4,1,1,1,0,0,1,1,
201297BE02711,259090,667840,-4.254301,55.883076,97,3,1,1,29-Nov-12,5,12:21:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297BE02807,258910,668300,-4.257416,55.887154,97,3,1,1,31-Jul-12,3,09:02:00,926,S12000043,3,789,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,
201297BE02811,259000,668990,-4.256338,55.893375,97,3,2,1,30-Nov-12,6,17:10:00,926,S12000043,6,0,6,30,9,4,6,0,0,0,1,2,2,0,0,1,2,
201297BE02901,259080,667550,-4.25431,55.88047,97,3,2,2,27-Jan-12,6,11:30:00,926,S12000043,3,879,6,30,0,-1,-1,0,0,0,1,1,2,5,0,1,1,
201297BE03007,259090,667930,-4.254348,55.883884,97,3,2,3,31-Jul-12,3,17:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,
201297BE03101,259070,667270,-4.254324,55.877953,97,3,3,1,28-Jan-12,7,17:40:00,926,S12000043,6,0,6,30,6,2,3,879,0,5,4,1,2,0,0,1,1,
201297BE03701,257190,668340,-4.284913,55.887006,97,3,1,1,19-Jan-12,5,09:20:00,926,S12000043,3,81,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297BE70104,259070,667470,-4.254428,55.879749,97,1,1,1,21-Apr-12,7,22:35:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297BE70108,257430,668040,-4.280921,55.884383,97,2,2,2,12-Aug-12,1,01:55:00,926,S12000043,3,81,6,30,7,2,4,808,0,5,4,1,1,0,0,1,1,
201297BE70112,260430,668430,-4.233201,55.888764,97,3,5,1,07-Dec-12,6,07:55:00,926,S12000043,3,803,3,40,0,-1,-1,0,0,0,1,8,4,0,3,1,1,
201297BF02909,261990,669360,-4.208753,55.897563,97,3,3,1,21-Sep-12,6,13:30:00,926,S12000043,4,812,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA00103,256770,664590,-4.28964,55.853214,97,3,2,1,01-Mar-12,5,10:44:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA00109,254470,664950,-4.326541,55.855757,97,3,2,1,01-Sep-12,7,17:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA00110,253190,665490,-4.347264,55.860217,97,3,2,1,01-Oct-12,2,07:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA00210,253770,665350,-4.33793,55.859136,97,2,2,1,01-Oct-12,2,07:45:00,926,S12000043,6,0,6,30,6,4,3,739,0,0,1,1,1,0,0,1,2,
201297GA00302,257430,664410,-4.279011,55.851793,97,3,2,2,03-Feb-12,6,18:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,
201297GA00303,252520,663910,-4.357099,55.845828,97,3,2,1,01-Mar-12,5,15:45:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA00306,252010,663650,-4.365096,55.843338,97,3,2,1,07-Jun-12,5,16:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA00309,255280,663270,-4.312716,55.840918,97,3,1,1,03-Sep-12,2,16:45:00,926,S12000043,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA00312,257080,664540,-4.284666,55.852857,97,3,2,2,03-Dec-12,2,16:00:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,
201297GA00406,252960,663890,-4.350068,55.845783,97,3,3,1,07-Jun-12,5,09:15:00,926,S12000043,3,761,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,
201297GA00509,256830,664500,-4.288635,55.852424,97,3,2,1,05-Sep-12,4,08:20:00,926,S12000043,3,761,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA00606,254570,665380,-4.325176,55.859648,97,3,1,1,10-Jun-12,1,13:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,
201297GA00610,258630,664730,-4.260026,55.85502,97,3,2,1,02-Oct-12,3,11:25:00,926,S12000043,3,8,6,30,6,2,3,77,0,4,1,1,2,0,0,1,1,
201297GA00701,255260,665110,-4.314017,55.857431,97,3,2,1,05-Jan-12,5,14:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA00707,253360,664760,-4.344155,55.853715,97,3,2,1,12-Jul-12,5,14:30:00,926,S12000043,3,739,1,30,1,4,1,8,0,0,1,1,1,0,0,1,2,
201297GA00801,254870,664120,-4.319713,55.848426,97,3,1,1,05-Jan-12,5,17:40:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297GA00812,256940,664510,-4.286884,55.852546,97,3,1,1,08-Dec-12,7,19:50:00,926,S12000043,3,8,6,30,9,4,6,0,0,4,4,2,2,0,0,1,1,
201297GA00909,252070,663870,-4.364258,55.845331,97,3,2,1,08-Sep-12,7,07:30:00,926,S12000043,3,738,3,30,6,4,3,761,0,4,1,1,1,1,0,1,1,
201297GA00912,252410,663900,-4.358849,55.845705,97,3,1,1,10-Dec-12,2,15:45:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,
201297GA01006,251490,664590,-4.373907,55.851616,97,2,2,1,13-Jun-12,4,18:40:00,926,S12000043,6,0,3,30,8,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA01007,256570,665130,-4.293117,55.858003,97,2,3,1,13-Jul-12,6,23:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,
201297GA01106,258620,664750,-4.260196,55.855196,97,3,2,1,14-Jun-12,5,15:25:00,926,S12000043,6,0,2,30,6,4,3,77,0,5,1,1,1,0,0,1,1,
201297GA01108,251540,664810,-4.373229,55.853607,97,3,3,1,10-Aug-12,6,18:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA01109,256700,664290,-4.290598,55.8505,97,3,2,1,10-Sep-12,2,18:20:00,926,S12000043,1,8,3,60,0,-1,-1,0,0,0,1,2,2,0,0,1,2,
201297GA01110,256120,664380,-4.299903,55.851135,97,3,2,1,05-Oct-12,6,09:20:00,926,S12000043,3,8,2,30,3,3,6,0,0,4,1,1,1,0,0,1,1,
201297GA01205,255220,665190,-4.314698,55.858138,97,2,1,1,11-May-12,6,08:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA01207,258350,664660,-4.264458,55.854309,97,3,1,1,15-Jul-12,1,02:00:00,926,S12000043,6,0,2,30,9,2,6,0,0,4,4,1,1,0,0,1,1,
201297GA01305,253210,663630,-4.345938,55.843525,97,3,1,1,12-May-12,7,14:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297GA01307,252980,662600,-4.34905,55.834208,97,3,1,1,15-Jul-12,1,09:00:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA01310,254860,664100,-4.319862,55.848244,97,3,2,1,05-Oct-12,6,16:40:00,926,S12000043,3,761,3,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA01405,256840,664580,-4.288517,55.853145,97,3,1,1,12-May-12,7,23:30:00,926,S12000043,6,0,2,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
201297GA01406,256240,664580,-4.298093,55.852966,97,3,2,1,18-Jun-12,2,08:55:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,3,0,1,1,
201297GA01407,254650,664780,-4.323577,55.854285,97,3,4,1,15-Jul-12,1,13:40:00,926,S12000043,3,8,3,30,6,2,6,0,0,0,1,1,1,0,0,1,1,
201297GA01411,251420,664610,-4.375035,55.851774,97,3,1,1,14-Nov-12,4,13:00:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,
201297GA01505,257470,664200,-4.278262,55.84992,97,3,2,1,09-May-12,4,14:30:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GA01506,258550,664280,-4.261068,55.850956,97,3,1,1,22-Jun-12,6,10:50:00,926,S12000043,3,8,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA01507,254380,663540,-4.327221,55.843071,97,3,2,1,17-Jul-12,3,17:00:00,926,S12000043,6,0,6,30,6,2,6,0,0,4,1,2,2,0,0,1,1,
201297GA01605,258500,664290,-4.261871,55.851031,97,2,2,1,05-May-12,7,07:45:00,926,S12000043,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA01611,258430,664660,-4.263181,55.854333,97,3,1,2,16-Nov-12,6,21:10:00,926,S12000043,6,0,2,30,9,4,6,0,0,0,5,2,2,0,0,1,1,
201297GA01706,252060,663910,-4.36444,55.845687,97,3,2,2,22-Jun-12,6,10:30:00,926,S12000043,3,736,6,30,6,2,3,761,0,5,1,2,2,0,0,1,1,
201297GA01710,258250,664430,-4.265934,55.852215,97,3,3,1,02-Oct-12,3,08:45:00,926,S12000043,1,8,3,50,5,2,3,8,0,0,1,5,2,0,2,1,2,
201297GA01711,254500,664050,-4.32558,55.847686,97,3,5,2,17-Nov-12,7,12:42:00,926,S12000043,3,761,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA01806,257980,664640,-4.270353,55.854021,97,3,2,1,22-Jun-12,6,15:45:00,926,S12000043,3,8,6,30,7,4,6,0,0,4,1,2,2,0,0,1,1,
201297GA01808,254650,664960,-4.323674,55.855901,97,3,2,1,14-Aug-12,3,17:50:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,3,0,1,1,
201297GA01810,254590,664820,-4.324556,55.854626,97,3,2,1,06-Oct-12,7,12:30:00,926,S12000043,3,8,3,30,7,2,6,0,0,5,1,1,1,0,0,1,1,
201297GA01908,254600,664070,-4.323995,55.847896,97,3,2,1,15-Aug-12,4,12:11:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,
201297GA01910,256000,664350,-4.301802,55.85083,97,3,2,1,07-Oct-12,1,00:20:00,926,S12000043,3,761,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297GA01911,253000,662500,-4.348677,55.833316,97,3,4,1,18-Nov-12,1,01:45:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297GA01912,257330,664720,-4.28077,55.854547,97,3,1,3,14-Dec-12,6,20:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297GA02003,252700,663910,-4.354227,55.845883,97,3,1,1,15-Mar-12,5,16:40:00,926,S12000043,3,761,9,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,
201297GA02006,254890,664130,-4.319399,55.848522,97,3,2,1,25-Jun-12,2,09:10:00,926,S12000043,6,0,1,30,1,4,3,761,0,0,1,1,1,0,0,1,1,
201297GA02007,254640,664050,-4.323346,55.847728,97,3,2,2,21-Jul-12,7,14:20:00,926,S12000043,3,8,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,
201297GA02010,253740,663220,-4.33726,55.840005,97,3,2,1,08-Oct-12,2,08:55:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,5,1,2,2,0,0,1,2,
201297GA02011,253560,664690,-4.340925,55.853147,97,3,2,3,18-Nov-12,1,19:40:00,926,S12000043,3,739,6,30,7,2,3,739,0,0,4,2,2,0,0,1,1,
201297GA02102,252630,663900,-4.355339,55.845772,97,3,2,1,04-Feb-12,7,21:05:00,926,S12000043,3,761,2,30,9,4,6,0,0,0,4,1,1,0,0,1,2,
201297GA02107,254400,663550,-4.326907,55.843167,97,3,2,1,21-Jul-12,7,11:45:00,926,S12000043,6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,2,
201297GA02108,252310,664350,-4.36069,55.849714,97,3,1,1,16-Aug-12,5,23:40:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,4,2,2,0,0,1,2,
201297GA02110,256120,664390,-4.299908,55.851225,97,3,2,3,08-Oct-12,2,14:30:00,926,S12000043,6,0,3,30,3,4,3,761,0,4,1,1,1,0,0,1,1,
201297GA02201,253950,664970,-4.334852,55.855779,97,3,2,1,15-Jan-12,1,10:00:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GA02206,254970,664750,-4.318454,55.854112,97,3,2,1,24-Jun-12,1,17:30:00,926,S12000043,3,761,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,
201297GA02208,255440,665740,-4.31148,55.863141,97,3,1,1,17-Aug-12,6,15:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,4,1,9,1,0,0,1,2,
201297GA02209,255970,664750,-4.302493,55.854412,97,3,2,1,18-Sep-12,3,15:20:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297GA02212,256120,664390,-4.299908,55.851225,97,3,2,1,19-Dec-12,4,08:00:00,926,S12000043,3,761,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297GA02405,252630,664570,-4.355703,55.851787,97,3,1,1,21-May-12,2,17:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA02605,254340,665790,-4.329068,55.863259,97,2,2,1,22-May-12,3,11:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,
201297GA02606,254420,664000,-4.326829,55.847213,97,3,1,1,29-Jun-12,6,14:35:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA02610,255400,664260,-4.311329,55.849842,97,3,2,1,09-Oct-12,3,06:40:00,926,S12000043,3,761,3,30,6,4,6,0,0,4,1,1,2,0,0,1,2,
201297GA02704,257950,664380,-4.270696,55.851678,97,3,2,2,11-Apr-12,4,18:35:00,926,S12000043,3,8,3,30,7,2,1,8,0,0,1,1,1,0,0,1,2,
